"","County","State","Pop2019","NumAbortions","PercentFemale","MedianIncome","PopFemale","abortionRate","abortPer1000","highlyRestrictive","PctDem","White","Hispanic","Black","Native","Asian","Pacific","Lon","Lat","distClinic","distMiles"
"775","Martin County","Indiana",10255,0,0.493,56735,5055.715,0,0,1,0.2,97.2,0.4,0.5,0.7,0.2,0.2,-86.8031,38.708,316,49.6344462233669
"776","Martin County","North Carolina",22440,42,0.501,39413,11242.44,0.00373584382038063,3.73584382038063,0,0.47,52.1,3.7,41.8,0.4,1.2,0,-77.1092,35.8432,351,68.1504955010645
"777","Martin County","Texas",5771,5,0.501,68745,2891.271,0.00172934325422971,1.72934325422971,1,0.13,53.7,45.1,0.6,0.5,0,0.1,-101.9513,32.306,36,55.8221726118714
"778","Mason County","Illinois",13359,NA,0.502,51967,6706.218,NA,NA,0,0.29,96.7,1,0.6,0.1,0.2,0,-89.9168,40.2396,437,15.5216227497267
"779","Mason County","Michigan",29144,22,0.504,49869,14688.576,0.0014977626149737,1.4977626149737,1,0.39,91.7,4.5,0.9,0.8,0.5,0,-86.25,43.9952,148,58.5153186347934
"780","Mason County","Texas",4274,3,0.498,54914,2128.452,0.00140947505511047,1.40947505511047,1,0.18,71.9,24.3,0,0.3,2.5,0,-99.2261,30.7177,36,55.8221726118714
"781","Mason County","Washington",66768,112,0.48,63689,32048.64,0.00349468807412733,3.49468807412733,0,0.46,81.4,9.2,1,2.5,1.5,0.3,-123.1927,47.3484,489,43.4231069824388
"782","Massac County","Illinois",13772,NA,0.514,54159,7078.808,NA,NA,0,0.25,88.7,2.7,6.1,0.1,0.2,0,-88.7077,37.219,272,2.40806527247259
"783","Matagorda County","Texas",36643,50,0.511,49276,18724.573,0.00267028786183802,2.67028786183802,1,0.27,44.9,41.4,10.2,0.4,2,0.1,-96.011,28.8212,157,63.5148348882184
"784","Maverick County","Texas",58722,60,0.451,40017,26483.622,0.00226555113949293,2.26555113949293,1,0.54,2.6,95.3,0.2,1.2,0.4,0.1,-100.3145,28.7425,36,55.8221726118714
"785","Mayes County","Oklahoma",41100,8,0.506,49293,20796.6,0.000384678264716348,0.384678264716348,0,0.22,65.4,3.3,0.5,14.3,0.4,0.3,-95.2308,36.3019,493,47.0578868443124
"786","McClain County","Oklahoma",40474,10,0.51,75009,20641.74,0.000484455283323983,0.484455283323983,0,0.19,79.7,7.8,1,5.4,0.4,0.1,-97.4443,35.0093,357,68.9054378980656
"787","McCormick County","South Carolina",9463,10,0.542,48645,5128.946,0.0019497183241937,1.9497183241937,1,0.47,49.2,0.9,47.5,0.2,0.4,0,-82.3099,33.8996,406,47.9314275616708
"788","McCulloch County","Texas",7984,5,0.426,43262,3401.184,0.00147007630284042,1.47007630284042,1,0.14,62.2,31.6,2,0,0,0,-99.3476,31.1989,36,55.8221726118714
"789","McCurtain County","Oklahoma",32832,0,0.51,40803,16744.32,0,0,0,0.16,63.1,5.7,8,12.8,0.6,0.8,-94.7713,34.1154,507,57.8682691882343
"790","McDonough County","Illinois",29682,NA,0.521,49048,15464.322,NA,NA,0,0.41,88.2,2.7,4.8,0.2,2.2,0,-90.6779,40.4562,383,63.5148348882184
"791","McDowell County","North Carolina",45756,38,0.515,46370,23564.34,0.00161260616677573,1.61260616677573,0,0.25,87.7,6,3.8,0.4,0.7,0,-82.0493,35.6817,48,46.1700118387612
"792","McDuffie County","Georgia",21312,60,0.452,44473,9633.024,0.00622857370644981,6.22857370644981,1,0.4,54.2,2.9,40.3,0,0.5,0.8,-82.4814,33.4829,406,47.9314275616708
"793","McHenry County","Illinois",307774,396,0.505,89379,155425.87,0.00254783840038985,2.54783840038985,0,0.47,81.9,12.5,1.2,0.1,2.7,0,-88.4523,42.3244,193,67.2315344701812
"794","McIntosh County","Georgia",14378,6,0.506,46682,7275.268,0.000824711886902311,0.824711886902311,1,0.39,61.7,1.5,35.1,0.1,0,0.1,-81.4085,31.4967,57,37.5800934160369
"795","McIntosh County","Oklahoma",19596,4,0.5,40614,9798,0.000408246580934885,0.408246580934885,0,0.24,68.3,2.6,2.8,16.1,0.2,0,-95.6668,35.3736,493,47.0578868443124
"796","McKean County","Pennsylvania",40625,5,0.486,53266,19743.75,0.000253244697689142,0.253244697689142,1,0.26,93.5,2.1,2.5,0.1,0.4,0,-78.569,41.8077,471,24.7273885186257
"797","McLean County","Illinois",171517,332,0.513,69230,87988.221,0.00377323232844996,3.77323232844996,0,0.5,79.8,4.7,8,0.1,5.1,0,-88.8473,40.4909,254,19.0189775513729
"798","McLennan County","Texas",256623,288,0.512,51078,131390.976,0.00219193135455513,2.19193135455513,1,0.38,56.7,25.6,14.2,0.2,1.5,0,-97.2018,31.5524,488,42.4806417974704
"799","McMullen County","Texas",743,2,0.494,68349,367.042,0.00544896769307055,5.44896769307055,1,0.1,48.7,50.5,0,0.8,0,0,-98.5679,28.3527,35,56.5214910559404
"800","Mecklenburg County","North Carolina",1110356,4166,0.519,69455,576274.764,0.00722919041445306,7.22919041445306,0,0.67,47.9,12.9,30.7,0.2,5.5,0,-80.8328,35.2467,296,30.2476091284463
"801","Mecosta County","Michigan",43453,39,0.498,47705,21639.594,0.00180225192764707,1.80225192764707,1,0.35,91.5,2.1,2.5,0.4,0.7,0,-85.3246,43.6408,197,65.9850281614494
"802","Medina County","Ohio",179746,219,0.505,78540,90771.73,0.00241264543487273,2.41264543487273,1,0.38,94.1,1.9,1.5,0.1,1.2,0,-81.8997,41.1176,483,37.5800934160368
"803","Medina County","Texas",51584,48,0.484,60695,24966.656,0.00192256423927978,1.92256423927978,1,0.3,44.5,51.3,2.3,0.3,0.6,0,-99.1102,29.3557,36,55.8221726118714
"804","Meigs County","Ohio",22907,3,0.507,43754,11613.849,0.000258312295949431,0.258312295949431,1,0.23,96.8,0.6,1.2,0.1,0,0,-82.0229,39.0822,192,67.4921844506326
"805","Menard County","Illinois",12196,NA,0.513,77306,6256.548,NA,NA,0,0.29,95.8,1.4,0.5,0.1,0.3,0.4,-89.8022,40.0274,437,15.5216227497267
"806","Menard County","Texas",2138,1,0.504,38425,1077.552,0.000928029459367158,0.928029459367158,1,0.19,59,37.3,0.6,0.6,0,0,-99.8206,30.8898,36,55.8221726118714
"807","Menominee County","Michigan",22780,9,0.491,49189,11184.98,0.000804650522397,0.804650522397,1,0.34,93.3,1.7,0.3,2.3,0.4,0,-87.5566,45.58,148,58.5153186347934
"808","Menominee County","Wisconsin",4556,8,0.502,40300,2287.112,0.00349786105796306,3.49786105796306,0,0.82,8.8,6,0.5,82.2,0.4,0,-88.71,45.0044,103,15.5216227497267
"809","Mercer County","Illinois",15437,NA,0.501,62241,7733.937,NA,NA,0,0.37,95.8,2.2,0.6,0.1,0.3,0,-90.7414,41.2053,187,68.4856844632512
"810","Mercer County","Ohio",41172,18,0.496,67075,20421.312,0.00088143210387266,0.88143210387266,1,0.17,95.8,1.8,0.7,0,0.4,0.4,-84.6294,40.5399,327,57.8682691882343
"811","Mercer County","Pennsylvania",109424,116,0.506,54099,55368.544,0.00209505238208901,2.09505238208901,1,0.36,90.3,1.4,5.7,0.1,0.7,0,-80.2577,41.3022,12,67.4921844506326
"812","Meriwether County","Georgia",21167,33,0.521,43571,11028.007,0.00299238112561952,2.99238112561952,1,0.39,56.3,2.1,38.4,0.2,0.6,0,-84.6883,33.0407,333,61.4794501689974
"813","Miami County","Indiana",35516,16,0.462,53658,16408.392,0.000975110784774035,0.975110784774035,1,0.22,89.3,3,5,0.8,0.6,0.1,-86.045,40.7695,490,44.3523450683712
"814","Miami County","Ohio",106987,88,0.507,63524,54242.409,0.00162234682460361,1.62234682460361,1,0.27,92.8,1.6,2.1,0.1,1.3,0,-84.2289,40.0535,327,57.8682691882343
"815","Midland County","Michigan",83156,89,0.507,69859,42160.092,0.00211100108605076,2.11100108605076,1,0.42,91.7,2.6,1.4,0.4,2.2,0.1,-84.3881,43.6468,418,36.5644292320912
"816","Midland County","Texas",176832,160,0.495,85811,87531.84,0.00182790627958923,1.82790627958923,1,0.21,47.3,43.2,5.9,0.4,1.8,0,-102.0316,31.8691,36,55.8221726118714
"817","Mifflin County","Pennsylvania",46138,25,0.51,50571,23530.38,0.00106245627992408,1.06245627992408,1,0.21,96.1,1.4,0.6,0.1,0.6,0,-77.617,40.6104,510,59.7557528611263
"818","Milam County","Texas",24823,23,0.507,48989,12585.261,0.00182753460575828,1.82753460575828,1,0.24,62.9,25.8,8.4,0.1,0.5,0,-96.9768,30.7863,492,46.1700118387612
"819","Millard County","Utah",13188,3,0.488,59069,6435.744,0.000466146571398738,0.466146571398738,1,0.1,83.3,13,0.3,1,0.8,0.1,-113.1006,39.0732,419,35.5376271687938
"820","Miller County","Georgia",5718,0,0.521,41769,2979.078,0,0,1,0.26,68.4,0.4,30.3,0.8,0,0,-84.7308,31.164,219,53.623071340531
"821","Mills County","Texas",4873,5,0.501,46876,2441.373,0.00204802789250147,2.04802789250147,1,0.11,81.3,18.3,0.2,0,0.1,0,-98.5955,31.4952,492,46.1700118387612
"822","Milwaukee County","Wisconsin",945726,2347,0.516,53505,487994.616,0.00480947929146825,4.80947929146825,0,0.69,52.2,14.6,26.1,0.5,4.1,0,-87.9668,43.0072,311,45.268073000345
"823","Missaukee County","Michigan",15118,17,0.492,51317,7438.056,0.00228554342693844,2.28554342693844,1,0.22,94.4,2.7,0.4,0.6,0.2,0,-85.0947,44.3374,148,58.5153186347934
"824","Mitchell County","Georgia",21863,10,0.481,37383,10516.103,0.000950922599369747,0.950922599369747,1,0.45,46.3,4.4,47.5,0.1,0.3,0.1,-84.1943,31.2253,219,53.623071340531
"825","Mitchell County","North Carolina",14964,9,0.507,47675,7586.748,0.00118627902231628,1.18627902231628,0,0.21,92.7,5,0.3,0.6,0.2,0,-82.1636,36.0133,48,46.1700118387612
"826","Mitchell County","Texas",8545,5,0.417,44457,3563.265,0.00140320745159285,1.40320745159285,1,0.15,48.7,39.3,10.3,0.3,0.4,0,-100.9211,32.3062,487,41.5252365974914
"827","Mohave County","Arizona",212181,13,0.494,49712,104817.414,0.000124025192989402,0.124025192989402,0,0.24,78,15.9,1,2.1,1.2,0.1,-113.758,35.7041,65,29.1606600601083
"828","Monroe County","Georgia",27578,36,0.501,70488,13816.578,0.00260556557492022,2.60556557492022,1,0.28,72.1,2.4,23.6,0.1,0.8,0,-83.9187,33.0139,143,55.1058501932632
"829","Monroe County","Illinois",34637,NA,0.503,90904,17422.411,NA,NA,0,0.31,96.5,1.5,0.4,0.1,0.7,0,-90.1773,38.2784,272,2.40806527247259
"830","Monroe County","Indiana",148431,204,0.503,53113,74660.793,0.002732357798557,2.732357798557,1,0.63,84.1,3.3,3,0.2,6.3,0,-86.5231,39.1609,316,49.6344462233669
"831","Monroe County","Michigan",150500,184,0.506,64341,76153,0.00241618846270009,2.41618846270009,1,0.38,91.5,3.5,2.3,0.3,0.6,0,-83.5375,41.9287,250,23.5993898894711
"832","Monroe County","New York",741770,1854,0.517,62159,383495.09,0.00483448171396406,4.83448171396406,0,0.59,71,8.3,14.5,0.2,3.6,0,-77.6961,43.1464,317,50.4634054117228
"833","Monroe County","Ohio",13654,7,0.497,48231,6786.038,0.00103152973797082,1.03152973797082,1,0.22,98.9,0.5,0.1,0,0.1,0,-81.0829,39.7274,12,67.4921844506326
"834","Monroe County","Pennsylvania",170271,300,0.505,63012,85986.855,0.00348890536815191,3.48890536815191,1,0.53,67.6,14.9,13,0.2,2.2,0,-75.3395,41.0581,352,68.3284967431683
"835","Monroe County","Wisconsin",46253,21,0.494,60296,22848.982,0.000919078145363325,0.919078145363325,0,0.37,91.2,4.2,1.5,0.9,0.8,0,-90.6178,43.9457,103,15.5216227497267
"836","Montague County","Texas",19818,10,0.509,53649,10087.362,0.000991339460207733,0.991339460207733,1,0.11,86.3,10.7,0.2,0.3,0.1,0,-97.7246,33.6757,487,41.5252365974914
"837","Montcalm County","Michigan",63888,54,0.483,52089,30857.904,0.00174995683439808,1.74995683439808,1,0.3,92,3.4,2,0.5,0.5,0.1,-85.1525,43.311,198,65.6228996243656
"838","Montgomery County","Georgia",9172,10,0.486,43657,4457.592,0.00224336368155722,2.24336368155722,1,0.25,64.5,6.5,26,0.2,0.3,0,-82.5348,32.1734,406,47.9314275616708
"839","Montgomery County","Illinois",28414,NA,0.476,51665,13525.064,NA,NA,0,0.28,90.9,1.7,6,0.2,0.1,0,-89.4789,39.231,437,15.5216227497267
"840","Montgomery County","Indiana",38338,29,0.493,54366,18900.634,0.00153434006499465,1.53434006499465,1,0.24,92.2,4.7,0.8,0.2,0.8,0,-86.8933,40.0404,490,44.3523450683712
"841","Montgomery County","New York",49221,121,0.508,52092,25004.268,0.00483917385623926,4.83917385623926,0,0.38,82.6,13.2,1.2,0.1,0.7,0,-74.4397,42.9023,326,57.2035925062979
"842","Montgomery County","North Carolina",27173,17,0.512,46497,13912.576,0.00122191605637949,1.22191605637949,0,0.34,63.3,15.4,18.6,0.2,1.5,0,-79.9055,35.3325,150,59.7557528611263
"843","Montgomery County","Ohio",531687,1202,0.518,54704,275413.866,0.00436434090068653,4.36434090068653,1,0.5,71.4,2.7,20.5,0.2,2,0,-84.2906,39.7546,327,57.8682691882343
"844","Montgomery County","Pennsylvania",830915,1670,0.513,92340,426259.395,0.00391780221055304,3.91780221055304,1,0.63,76.6,4.9,8.8,0.1,7.3,0,-75.3673,40.2108,328,58.5153186347934
"845","Montgomery County","Texas",607391,705,0.505,88833,306732.455,0.00229841996993764,2.29841996993764,1,0.27,67.9,23,4.5,0.1,2.8,0.1,-95.503,30.3002,156,63.0346365773395
"846","Montmorency County","Michigan",9328,14,0.49,40126,4570.72,0.00306297476108797,3.06297476108797,1,0.28,96.2,1.3,0.2,0.8,0,0,-84.1272,45.0276,148,58.5153186347934
"847","Montour County","Pennsylvania",18230,17,0.517,65534,9424.91,0.00180373075180559,1.80373075180559,1,0.38,92.1,2.5,1.8,0,3.1,0,-76.6586,41.0279,58,36.5644292320911
"848","Moore County","North Carolina",100880,119,0.518,63942,52255.84,0.00227725743189661,2.27725743189661,0,0.36,77.2,6.4,12.5,0.9,1.2,0,-79.4814,35.3106,95,6.01374624958842
"849","Moore County","Texas",20940,10,0.481,55099,10072.14,0.000992837669055434,0.992837669055434,1,0.19,33.7,54.1,3.2,0.3,7.9,0,-101.893,35.8377,9,68.1504955010645
"850","Morgan County","Georgia",19276,25,0.519,67089,10004.244,0.00249893945009738,2.49893945009738,1,0.29,71.6,3.1,23.5,0.1,0.1,0,-83.4923,33.5909,151,60.3487597926183
"851","Morgan County","Illinois",33658,NA,0.492,55937,16559.736,NA,NA,0,0.33,89,2.3,6.1,0.2,0.7,0,-90.2015,39.7156,437,15.5216227497267
"852","Morgan County","Indiana",70489,63,0.503,63414,35455.967,0.00177685183427658,1.77685183427658,1,0.22,96.3,1.5,0.4,0.1,0.7,0,-86.4462,39.4816,316,49.6344462233669
"853","Morgan County","Ohio",14508,3,0.501,46883,7268.508,0.000412739450792377,0.412739450792377,1,0.25,92.4,0.9,3.4,0.1,0.2,0,-81.8527,39.6204,138,51.2769929579402
"854","Morgan County","Utah",12124,4,0.483,101943,5855.892,0.000683072706942,0.683072706942,1,0.17,95.3,2.6,0.4,0,0.6,0.1,-111.5732,41.0893,419,35.5376271687938
"855","Morris County","Texas",12388,5,0.519,43304,6429.372,0.000777680930579223,0.777680930579223,1,0.3,65.1,9.2,23.6,0.4,0.1,0.1,-94.7327,33.1135,178,68.9579670643176
"856","Morrow County","Ohio",35328,15,0.502,59498,17734.656,0.000845801576303482,0.845801576303482,1,0.22,96.1,1.4,0.7,0.1,0,0,-82.7941,40.5241,138,51.2769929579402
"857","Morrow County","Oregon",11603,2,0.486,59781,5639.058,0.000354669166374951,0.354669166374951,0,0.27,60.7,35.1,0.3,0.7,0.6,0.3,-119.5844,45.4189,28,60.923383907266
"858","Motley County","Texas",1200,0,0.486,40217,583.2,0,0,1,0.07,76.5,16.3,3.5,0,0,0,-100.7798,34.0741,358,68.9579670643176
"859","Moultrie County","Illinois",14501,NA,0.51,65472,7395.51,NA,NA,0,0.25,97,1.2,0.6,0.2,0.2,0,-88.6193,39.6415,254,19.0189775513729
"860","Multnomah County","Oregon",812855,2541,0.505,72469,410491.775,0.0061901362091847,6.1901362091847,0,0.79,70.5,11.3,5.3,0.6,7,0.6,-122.4147,45.5468,69,24.7273885186257
"861","Murray County","Georgia",40096,25,0.508,50061,20368.768,0.00122736927437143,1.22736927437143,1,0.15,83.3,14.3,1,0.1,0.4,0,-84.7481,34.7884,71,22.4642026575438
"862","Murray County","Oklahoma",14073,0,0.497,50965,6994.281,0,0,0,0.2,73.2,6,1.7,8.3,0.6,0,-97.0679,34.4823,357,68.9054378980656
"863","Muscogee County","Georgia",195769,658,0.514,47035,100625.266,0.00653911314877915,6.53911314877915,1,0.61,41.1,7.5,45,0.3,2.4,0.2,-84.8771,32.51,333,61.4794501689974
"864","Muskegon County","Michigan",173566,318,0.503,50730,87303.698,0.00364245739052199,3.64245739052199,1,0.49,76.5,5.4,13.5,0.5,0.5,0,-86.152,43.2912,197,65.9850281614494
"865","Muskingum County","Ohio",86215,62,0.515,52105,44400.725,0.00139637359525098,1.39637359525098,1,0.3,91.8,1,3.1,0.2,0.4,0,-81.9444,39.9654,138,51.2769929579402
"866","Muskogee County","Oklahoma",67997,34,0.513,43392,34882.461,0.000974701870948841,0.974701870948842,0,0.32,56.6,5.9,10.7,18,0.7,0,-95.3795,35.6161,493,47.0578868443124
"867","Nacogdoches County","Texas",65204,73,0.521,46207,33971.284,0.00214887373700682,2.14887373700682,1,0.34,59.9,18.9,17.2,0.3,1.6,0,-94.6159,31.616,178,68.9579670643176
"868","Nash County","North Carolina",94298,257,0.521,50902,49129.258,0.00523109874771567,5.23109874771567,0,0.5,50.9,6.7,39.2,0.7,0.9,0,-77.9864,35.9673,503,55.1058501932632
"869","Nassau County","New York",1356924,3076,0.513,117767,696102.012,0.00441889255737419,4.41889255737419,0,0.54,61.4,16.4,11,0.1,9,0,-73.5864,40.7328,336,63.0346365773395
"870","Navajo County","Arizona",110924,55,0.499,40676,55351.076,0.000993657286806855,0.993657286806855,0,0.45,41.6,11.2,0.7,43.2,0.6,0.1,-110.3214,35.3997,72,21.3221726118714
"871","Navarro County","Texas",50113,51,0.509,48649,25507.517,0.00199941060511691,1.99941060511691,1,0.27,57.3,26.2,13.1,0.3,0.6,1,-96.4725,32.0469,101,13.1658206809816
"872","New Castle County","Delaware",558753,942,0.515,76076,287757.795,0.00327358638538358,3.27358638538358,0,0.68,58.5,9.6,24.1,0.2,5.4,0,-75.6527,39.5768,339,64.4170494283069
"873","New Hanover County","North Carolina",234473,567,0.523,57252,122629.379,0.00462368809679775,4.62368809679775,0,0.5,76.9,5.4,14,0.3,1.3,0.1,-77.8847,34.2328,340,64.8387908342277
"874","New York County","New York",1628706,9173,0.5,93007,814353,0.0112641569442244,11.2641569442244,0,0.87,46.8,26.1,12.5,0.1,11.9,0,-73.9675,40.7781,345,66.6488820139457
"875","Newaygo County","Michigan",48980,32,0.498,51772,24392.04,0.00131190339143425,1.31190339143425,1,0.29,90.7,5.8,1.3,0.6,0.3,0,-85.8009,43.5542,197,65.9850281614494
"876","Newberry County","South Carolina",38440,87,0.512,50773,19681.28,0.0044204441987513,4.4204441987513,1,0.37,59.8,7.3,31.6,0.3,0.2,0,-81.6001,34.2898,406,47.9314275616708
"877","Newton County","Georgia",111744,362,0.528,58222,59000.832,0.00613550669929536,6.13550669929536,1,0.55,48.7,5.1,42.6,0.2,1,0.1,-83.8502,33.555,151,60.3487597926183
"878","Newton County","Indiana",13984,17,0.495,61457,6922.08,0.00245590920648129,2.45590920648129,1,0.23,91.5,6.1,0.1,0.1,0.6,0,-87.3976,40.9558,212,58.5153186347934
"879","Newton County","Texas",13595,10,0.486,45890,6607.17,0.00151350729586192,1.51350729586192,1,0.19,73.6,3.5,21.3,0.2,0.1,0,-93.7448,30.7863,158,63.9756859651083
"880","Niagara County","New York",209281,571,0.513,56371,107361.153,0.00531849727806109,5.31849727806109,0,0.44,86,2.7,7.1,1,1,0,-78.7452,43.2001,120,34.5
"881","Noble County","Indiana",47744,13,0.499,60980,23824.256,0.000545662370317042,0.545662370317042,1,0.24,87.6,10.2,0.4,0,0.6,0,-85.4175,41.3986,191,67.7322756578888
"882","Noble County","Ohio",14424,6,0.417,50788,6014.808,0.000997538076028362,0.997538076028362,1,0.18,92.2,0.8,5.4,0,0.1,0,-81.4556,39.766,483,37.5800934160368
"883","Noble County","Oklahoma",11131,0,0.503,56307,5598.893,0,0,0,0.2,81.9,3.5,0.8,7.3,0,0,-97.2305,36.3886,358,68.9579670643176
"884","Nolan County","Texas",14714,9,0.5,46389,7357,0.00122332472475194,1.22332472475194,1,0.22,57,36.4,4.9,0.4,0.3,0,-100.406,32.3035,487,41.5252365974914
"885","Northampton County","North Carolina",19483,43,0.512,39777,9975.296,0.00431064902735718,4.31064902735718,0,0.6,38.6,2.1,56.9,0.5,0.3,0,-77.3969,36.4178,169,67.7322756578888
"886","Northampton County","Pennsylvania",305285,552,0.508,73780,155084.78,0.00355934347651652,3.55934347651652,1,0.5,77.9,12.4,4.7,0.1,2.8,0,-75.3076,40.7542,352,68.3284967431683
"887","Northumberland County","Pennsylvania",90843,77,0.497,47967,45148.971,0.00170546522533149,1.70546522533149,1,0.3,93,3.2,2.5,0.2,0.3,0,-76.7093,40.852,534,68.6220107804109
"888","Nowata County","Oklahoma",10076,0,0.501,47456,5048.076,0,0,0,0.16,67.1,2.9,2.2,16.5,0.3,0,-95.6174,36.7985,493,47.0578868443124
"889","Nueces County","Texas",362294,662,0.506,56079,183320.764,0.00361115667181051,3.61115667181051,1,0.48,30.3,63,3.6,0.2,1.9,0.1,-97.6132,27.7255,170,67.9517349578423
"890","Oakland County","Michigan",1257584,3249,0.51,81257,641367.84,0.00506573575625494,5.06573575625494,1,0.56,72.9,3.9,13.6,0.2,6.8,0,-83.3858,42.6604,353,68.4856844632512
"891","Oceana County","Michigan",26467,15,0.493,52319,13048.231,0.00114958111946363,1.14958111946363,1,0.35,82.2,14.5,1.2,0.8,0.2,0,-86.2676,43.6409,197,65.9850281614494
"892","Ochiltree County","Texas",9836,3,0.494,62567,4858.984,0.000617413022969411,0.617413022969411,1,0.1,44.5,53,0.2,0.7,0.2,0,-100.8157,36.2784,358,68.9579670643176
"893","Oconee County","Georgia",40280,21,0.509,100878,20502.52,0.00102426433433549,1.02426433433549,1,0.32,84.9,4.8,5.4,0.1,4.1,0,-83.4371,33.835,151,60.3487597926183
"894","Oconee County","South Carolina",79546,93,0.508,52240,40409.368,0.00230144653586267,2.30144653586267,1,0.26,84.8,5.1,7.1,0.2,0.7,0,-83.0658,34.7534,149,59.1445437484457
"895","Oconto County","Wisconsin",37930,14,0.488,66401,18509.84,0.000756354457953175,0.756354457953175,0,0.29,95.3,1.7,0.4,0.8,0.4,0,-88.2692,45.0262,310,44.3523450683712
"896","Ogemaw County","Michigan",20997,16,0.502,41347,10540.494,0.00151795542030573,1.51795542030573,1,0.29,95,2,0.3,1.2,0.6,0,-84.1264,44.335,418,36.5644292320912
"897","Ogle County","Illinois",50643,58,0.503,63565,25473.429,0.00227688231529411,2.27688231529411,0,0.36,87.3,9.8,1.1,0.1,0.5,0,-89.3207,42.0426,193,67.2315344701812
"898","Oglethorpe County","Georgia",15259,7,0.506,54346,7721.054,0.00090661197292494,0.90661197292494,1,0.3,75.9,4.1,18,0.1,0.3,0,-83.0807,33.8807,151,60.3487597926183
"899","Ohio County","Indiana",5875,0,0.505,58294,2966.875,0,0,1,0.24,96.7,1,1.3,0.1,0.3,0,-84.9651,38.9501,152,60.923383907266
"900","Okanogan County","Washington",42243,51,0.497,44777,20994.771,0.0024291762934685,2.4291762934685,0,0.42,65.8,19.4,0.4,9.3,0.9,0.2,-119.7408,48.5488,530,67.9517349578423
